itemId,itemName,categories,allergens,menuItemNo,calories,calories_DV,calories_units,calories_from_fat,calories_from_fat_DV,calories_from_fat_units,energy_kJ,energy_kJ_DV,energy_kJ_units,protein,protein_DV,protein_units,carbohydrate,carbohydrate_DV,carbohydrate_units,fibre,fibre_DV,fibre_units,sugars,sugars_DV,sugars_units,addedsugars,addedsugars_DV,addedsugars_units,fat,fat_DV,fat_units,saturated_fat,saturated_fat_DV,saturated_fat_units,trans_fat,trans_fat_DV,trans_fat_units,cholesterol,cholesterol_DV,cholesterol_units,vitaminB6,vitaminB6_DV,vitaminB6_units,vitaminD,vitaminD_DV,vitaminD_units,calcium,calcium_DV,calcium_units,iron,iron_DV,iron_units,phosphorus,phosphorus_DV,phosphorus_units,potassium,potassium_DV,potassium_units,sodium,sodium_DV,sodium_units,caffeine,caffeine_DV,caffeine_units,itemIngredientStatement
200465,Quarter Pounder,,Wheat,6,440.0,,Cal.,180.0,,Cal.,1850.0,,kilojoules,26.0,0.52,grams,40.0,0.14545454545454545,grams,2.0,0.07142857142857142,grams,9.0,,grams,,,,20.0,0.2564102564102564,grams,8.0,0.4,grams,1.0,,grams,75.0,0.25,milligrams,0.0,0.0,milligrams,0.0,0.0,microgram,30.0,0.023076923076923078,milligrams,4.5,0.25,milligrams,0.0,0.0,milligrams,70.0,0.014893617021276596,milligrams,710.0,0.30869565217391304,milligrams,0.0,0.0,No unit of measurement,"Ingredients: 100% Pure Usda Inspected Beef; No Fillers, No Extenders. *weight Before Cooking 4 Oz., Sesame Seed Bun Ingredients: Enriched Flour (wheat Flour, Malted Barley Flour, Niacin, Reduced Iron, Thiamine Mononitrate, Riboflavin, Folic Acid), Water, Sugar, Yeast, Soybean Oil, Contains 2% Or Less: Sesame Seeds, Salt, Wheat Gluten, Dextrose, Guar Gum, Vinegar, Vegetable Proteins (pea, Potato, Rice), Sunflower And/or Canola Oil, Maltodextrin, Natural Flavors, May Contain One Or More Dough Conditioners (datem, Ascorbic Acid, Mono And Diglycerides, Enzymes), Modified Food Starch."
200301,Sausage Biscuit,"Breakfast, Dollar Menu, AM D123 Menu, D123 Menu, ADB Biscuit, All Day Breakfast","Soy, Milk, Wheat",62,460.0,,Cal.,270.0,,Cal.,1930.0,,kilojoules,11.0,0.22,grams,36.0,0.13090909090909092,grams,2.0,0.07142857142857142,grams,3.0,,grams,,,,30.0,0.38461538461538464,grams,13.0,0.65,grams,0.0,,grams,40.0,0.13333333333333333,milligrams,0.0,0.0,milligrams,0.0,0.0,microgram,70.0,0.05384615384615385,milligrams,3.0,0.16666666666666666,milligrams,0.0,0.0,milligrams,115.0,0.02446808510638298,milligrams,1050.0,0.45652173913043476,milligrams,0.0,0.0,No unit of measurement,"Ingredients: Enriched Flour (bleached Wheat Flour, Niacin, Reduced Iron, Thiamin Mononitrate, Riboflavin, Folic Acid), Cultured Nonfat Buttermilk (cultured Skim Milk, Nonfat Dry Milk, Modified Food Starch, Salt, Mono And Diglycerides, Locust Bean Gum, Carrageenan), Palm Oil, Palm Kernel Oil, Water, Leavening (sodium Bicarbonate, Sodium Aluminum Phosphate, Monocalcium Phosphate), Contains 2% Or Less: Salt, Sugar, Modified Cellulose, Wheat Protein Isolate, Natural Flavor, Modified Food Starch, Xanthan Gum, Soy Lecithin. Contains: Wheat, Milk, Soy., Sausage Patty Ingredients: Pork, Water, Salt, Spices, Dextrose, Sugar, Rosemary Extract, Natural Flavors., Salted Butter Ingredients: Cream, Salt."
203275,Iced Caramel Macchiato (Small),McCafé,Milk,2742,210.0,,Cal.,50.0,,Cal.,860.0,,kilojoules,6.0,0.12,grams,32.0,0.11636363636363636,grams,0.0,0.0,grams,29.0,,grams,0.0,0.0,grams,6.0,0.07692307692307693,grams,3.5,0.175,grams,0.0,,grams,20.0,0.06666666666666667,milligrams,0.0,0.0,milligrams,2.0,0.1,microgram,230.0,0.17692307692307693,milligrams,0.0,0.0,milligrams,140.0,0.112,milligrams,290.0,0.06170212765957447,milligrams,260.0,0.11304347826086956,milligrams,35.0,0.0875,milligrams,"Ingredients: Milk, Vitamin D3 Added. Contains: Milk., Ice Ingredients: Ice., Caramel Syrup Ingredients: Sugar, Sweetened Condensed Skim Milk (milk, Sugar), Water, Corn Syrup, Natural Flavors, Brown Sugar, Propylene Glycol, Sea Salt, Disodium Phosphate, Potassium Sorbate (preservative). Contains: Milk., Water Ingredients: Water., Espresso Ingredients: Espresso., Caramel Drizzle Ingredients: Corn Syrup, Sweetened Condensed Milk (milk, Sugar), Sugar, Water, Butter (cream, Salt, Natural Flavor), Salt, Pectin, Disodium Phosphate, Natural Flavor, Caramel Color, Potassium Sorbate (preservative)."
200195,Iced Caramel Latte (Small),McCafé,Milk,355,180.0,,Cal.,45.0,,Cal.,760.0,,kilojoules,6.0,0.12,grams,28.0,0.10181818181818182,grams,0.0,0.0,grams,26.0,,grams,0.0,0.0,grams,5.0,0.0641025641025641,grams,3.0,0.15,grams,0.0,,grams,15.0,0.05,milligrams,0.0,0.0,milligrams,2.0,0.1,microgram,220.0,0.16923076923076924,milligrams,0.0,0.0,milligrams,130.0,0.104,milligrams,260.0,0.05531914893617021,milligrams,250.0,0.10869565217391304,milligrams,35.0,0.0875,milligrams,"Ingredients: Milk, Vitamin D3 Added. Contains: Milk., Ice Ingredients: Ice., Caramel Syrup Ingredients: Sugar, Sweetened Condensed Skim Milk (milk, Sugar), Water, Corn Syrup, Natural Flavors, Brown Sugar, Propylene Glycol, Sea Salt, Disodium Phosphate, Potassium Sorbate (preservative)."
200600,Iced Coffee Hazelnut (Small),,Milk,1273,130.0,,Cal.,45.0,,Cal.,,,,2.0,0.04,grams,21.0,0.07636363636363637,grams,0.0,0.0,grams,17.0,,grams,,,,5.0,0.0641025641025641,grams,3.5,0.175,grams,0.0,,grams,20.0,0.06666666666666667,milligrams,0.0,0.0,milligrams,0.0,0.0,microgram,40.0,0.03076923076923077,milligrams,0.0,0.0,milligrams,35.0,0.028,milligrams,150.0,0.031914893617021274,milligrams,50.0,0.021739130434782608,milligrams,80.0,0.2,No unit of measurement,"Ingredients: Brewed Coffee, Ice Ingredients: Ice., Light Cream Ingredients: Milk, Cream, Sodium Phosphate, Datem, Sodium Stearoyl Lactylate, Sodium Citrate, Carrageenan."
200161,Sausage McMuffin® with Egg,"Breakfast, ADB Muffin, All Day Breakfast","Egg, Soy, Milk, Wheat",83,480.0,,Cal.,280.0,,Cal.,2010.0,,kilojoules,20.0,0.4,grams,30.0,0.10909090909090909,grams,2.0,0.07142857142857142,grams,2.0,,grams,1.0,0.02,grams,31.0,0.3974358974358974,grams,12.0,0.6,grams,0.5,,grams,280.0,0.9333333333333333,milligrams,0.0,0.0,milligrams,4.0,0.2,microgram,170.0,0.13076923076923078,milligrams,3.0,0.16666666666666666,milligrams,0.0,0.0,milligrams,260.0,0.05531914893617021,milligrams,830.0,0.36086956521739133,milligrams,0.0,0.0,milligrams,"Ingredients: Enriched Flour (wheat Flour, Malted Barley Flour, Niacin, Iron, Thiamine, Riboflavin, Folic Acid), Water, Yeast, Yellow Corn Meal (degermed Yellow Corn Meal And Corn Flour), Contains 2% Or Less: Sugar, Soybean Oil, Salt, Dough Conditioners (mono-, Di- And Tricalcium Phosphate, Datem, Ascorbic Acid, Enzymes, Ethylated Mono And Digylcerides), Wheat Gluten, Cultured Wheat Flour, Citric Acid, Baking Soda, Fumaric Acid. Contains: Wheat., Egg Ingredients: Usda Grade A Eggs. Contains: Egg., Sausage Patty Ingredients: Pork, Water, Salt, Spices, Dextrose, Sugar, Rosemary Extract, Natural Flavors., Pasteurized Process American Cheese Ingredients: Milk, Cream, Water, Sodium Citrate, Salt, Cheese Cultures, Citric Acid, Enzymes, Soy Lecithin, Color Added. Contains: Milk, Soy., Salted Butter Ingredients: Cream, Salt. Contains: Milk., Clarified Butter Ingredients: Pasteurized Cream (butterfat)."
202381,Espresso Americano Coffee (Small),McCafé,,1317,0.0,,Cal.,0.0,,Cal.,10.0,,kilojoules,0.0,0.0,grams,0.0,0.0,grams,0.0,0.0,grams,0.0,,grams,,,,0.0,0.0,grams,0.0,0.0,grams,0.0,,grams,0.0,0.0,milligrams,0.0,0.0,milligrams,0.0,0.0,microgram,0.0,0.0,milligrams,0.0,0.0,milligrams,0.0,0.0,milligrams,0.0,0.0,milligrams,10.0,0.004347826086956522,milligrams,35.0,0.0875,No unit of measurement,"Ingredients: Water., Espresso Ingredients: Espresso.."
200284,Fruit & Maple Oatmeal,"Breakfast, Favorites Under 400",Milk,1500,320.0,,Cal.,40.0,,Cal.,1340.0,,kilojoules,6.0,0.12,grams,64.0,0.23272727272727273,grams,4.0,0.14285714285714285,grams,31.0,,grams,18.0,0.36,grams,4.5,0.057692307692307696,grams,1.5,0.075,grams,0.0,,grams,5.0,0.016666666666666666,milligrams,0.0,0.0,milligrams,0.0,0.0,microgram,80.0,0.06153846153846154,milligrams,2.0,0.1111111111111111,milligrams,10.0,0.008,milligrams,330.0,0.07021276595744681,milligrams,150.0,0.06521739130434782,milligrams,0.0,0.0,milligrams,"Ingredients: Water, Whole Grain Rolled Oats, Brown Sugar, Modified Food Starch, Salt, Natural Flavor, Barley Malt Extract, Caramel Color., Diced Apples Ingredients: Apples, Calcium Ascorbate (a Blend Of Calcium And Vitamin C To Maintain Color)., Cranberry Raisin Blend Ingredients: Sweetened Dried Cranberries (sugar, Cranberries), California Raisins, Golden Raisins, Sunflower Oil, Sulfur Dioxide As A Preservative (contains Sulfites)., Light Cream Ingredients: Milk, Cream, Sodium Phosphate, Datem, Sodium Stearoyl Lactylate, Sodium Citrate, Carrageenan."
200612,Diet Coke (Small),"Meals-Change Drinks, Beverages, D123 Menu, PM D123 Menu, Favorites Under 400",,651,0.0,,Cal.,0.0,,Cal.,0.0,,kilojoules,0.0,0.0,grams,0.0,0.0,grams,0.0,0.0,grams,0.0,,grams,,,,0.0,0.0,grams,0.0,0.0,grams,0.0,,grams,0.0,0.0,milligrams,0.0,0.0,milligrams,0.0,0.0,microgram,0.0,0.0,milligrams,0.0,0.0,milligrams,0.0,0.0,milligrams,0.0,0.0,milligrams,10.0,0.004347826086956522,milligrams,0.0,0.0,No unit of measurement,"Ingredients: Carbonated Water, Caramel Color, Phosphoric Acid, Sodium Saccharin, Potassium Benzoate (to Protect Taste), Natural Flavors, Citric Acid, Caffeine, Potassium Citrate, Aspartame, Ice Ingredients: Ice.."
200614,Diet Dr Pepper (Small),"Beverages, Favorites Under 400",,3014,0.0,,Cal.,0.0,,Cal.,,,,0.0,0.0,grams,0.0,0.0,grams,0.0,0.0,grams,0.0,,grams,,,,0.0,0.0,grams,0.0,0.0,grams,0.0,,grams,0.0,0.0,milligrams,0.0,0.0,milligrams,0.0,0.0,microgram,2.0,0.0015384615384615385,milligrams,0.0,0.0,milligrams,0.0,0.0,milligrams,0.0,0.0,milligrams,25.0,0.010869565217391304,milligrams,0.0,0.0,No unit of measurement,"Ingredients: Carbonated Water, Caramel Color, Phosphoric Acid, Aspartame, Sodium Citrate, Sodium Benzoate (preservative), Caffeine, Acesulfame Potassium, Sucralose, Natural And Artificial Flavors, Dimethylpolysiloxane., Ice Ingredients: Ice.."
200141,Mocha Caramel (Small),"McCafé, AM D123 Menu, D123 Menu","Soy, Milk",80033,290.0,,Cal.,90.0,,Cal.,1200.0,,kilojoules,8.0,0.16,grams,42.0,0.15272727272727274,grams,0.0,0.0,grams,38.0,,grams,25.0,0.5,grams,10.0,0.1282051282051282,grams,6.0,0.3,grams,0.0,,grams,30.0,0.1,milligrams,0.0,0.0,milligrams,2.0,0.1,microgram,260.0,0.2,milligrams,0.0,0.0,milligrams,180.0,0.144,milligrams,340.0,0.07234042553191489,milligrams,210.0,0.09130434782608696,milligrams,45.0,0.1125,milligrams,"Ingredients: Milk, Vitamin D3 Added. Contains: Milk, Chocolate Caramel Syrup Ingredients: Sugar, Water, Fructose, Propylene Glycol, Caramel Color, Chocolate Liquor, Salt, Natural Flavor, High Fructose Corn Syrup, Gellan Gum, Potassium Sorbate (preservative), Steviol Glycosides, Citric Acid, Malic Acid. Contains: Milk, Soy., Water Ingredients: Water., Whipped Light Cream Ingredients: Cream, Nonfat Milk, Liquid Sugar, Contains 2% Or Less: Mono And Diglycerides, Natural Flavors, Carrageenan. Whipping Propellant (nitrous Oxide). Contains: Milk., Espresso Ingredients: Espresso., Caramel Drizzle Ingredients: Corn Syrup, Sweetened Condensed Milk (milk, Sugar), Sugar, Water, Butter (cream, Salt, Natural Flavor), Salt, Pectin, Disodium Phosphate, Natural Flavor, Caramel Color, Potassium Sorbate (preservative)."
200358,Latte (Small),"D123 Menu, McCafé, AM D123 Menu, Favorites Under 400",,80008,140.0,,Cal.,70.0,,Cal.,600.0,,kilojoules,7.0,0.14,grams,12.0,0.04363636363636364,grams,0.0,0.0,grams,11.0,,grams,0.0,0.0,grams,8.0,0.10256410256410256,grams,4.5,0.225,grams,0.0,,grams,25.0,0.08333333333333333,milligrams,0.0,0.0,milligrams,4.0,0.2,microgram,260.0,0.2,milligrams,0.0,0.0,milligrams,190.0,0.152,milligrams,310.0,0.06595744680851064,milligrams,100.0,0.043478260869565216,milligrams,45.0,0.1125,milligrams,"Ingredients: Milk, Vitamin D3 Added."
203410,Bacon Quarter Pounder with Cheese,Burgers,"Soy, Milk, Wheat",4295,630.0,,Cal.,310.0,,Cal.,2620.0,,kilojoules,36.0,0.72,grams,43.0,0.15636363636363637,grams,3.0,0.10714285714285714,grams,10.0,,grams,8.0,0.16,grams,35.0,0.44871794871794873,grams,15.0,0.75,grams,1.5,,grams,115.0,0.38333333333333336,milligrams,0.0,0.0,milligrams,0.0,0.0,microgram,190.0,0.14615384615384616,milligrams,4.5,0.25,milligrams,2.0,0.0016,milligrams,490.0,0.10425531914893617,milligrams,1470.0,0.6391304347826087,milligrams,0.0,0.0,milligrams,"Ingredients: 100% Pure Usda Inspected Beef; No Fillers, No Extenders.prepared With Grill Seasoning (salt, Black Pepper).*weight Before Cooking 4 Oz., Sesame Seed Bun Ingredients: Enriched Flour (wheat Flour, Malted Barley Flour, Niacin, Reduced Iron, Thiamine Mononitrate, Riboflavin, Folic Acid), Water, Sugar, Yeast, Soybean Oil, Contains 2% Or Less: Sesame Seeds, Salt, Wheat Gluten, Dextrose, Guar Gum, Vinegar, Vegetable Proteins (pea, Potato, Rice), Sunflower And/or Canola Oil, Maltodextrin, Natural Flavors, May Contain One Or More Dough Conditioners (datem, Ascorbic Acid, Mono And Diglycerides, Enzymes), Modified Food Starch. Contains: Wheat., Pasteurized Process American Cheese Ingredients: Milk, Cream, Water, Sodium Citrate, Salt, Cheese Cultures, Citric Acid, Enzymes, Soy Lecithin, Color Added."
202746,Minute Maid Fruit Punch Slushie (Small),"Beverages, Snacks & Sides",,1926,170.0,,Cal.,0.0,,Cal.,700.0,,kilojoules,0.0,0.0,grams,45.0,0.16363636363636364,grams,0.0,0.0,grams,45.0,,grams,44.0,0.88,grams,0.0,0.0,grams,0.0,0.0,grams,0.0,,grams,0.0,0.0,milligrams,0.0,0.0,milligrams,0.0,0.0,microgram,6.0,0.004615384615384616,milligrams,0.0,0.0,milligrams,0.0,0.0,milligrams,15.0,0.0031914893617021275,milligrams,20.0,0.008695652173913044,milligrams,0.0,0.0,No unit of measurement,"Ingredients: Ice., Slushie Base Ingredients: Water, High Fructose Corn Syrup, Apple Juice From Concentrate, Citric Acid., Minute Maid Fruit Punch Slushie Syrup Ingredients: Water, High Fructose Corn Syrup, Citric Acid, Contains 0.5% Or Less: Ascorbic Acid, Pineapple, Pear, Orange, And Passionfruit Juices From Concentrate, Natural Flavors, Sucrose, Glycerol Ester Of Rosin, Modified Cornstarch, Sodium Benzoate, Potassium Sorbate And Calcium Disodium Edta (to Protect Taste), Red 40, Green 3.."
200884,Blueberry Muffin,"Breakfast, McCafé® Bakery","Egg, Milk, Wheat",6500,470.0,,Cal.,200.0,,Cal.,1980.0,,kilojoules,6.0,0.12,grams,64.0,0.23272727272727273,grams,2.0,0.07142857142857142,grams,36.0,,grams,36.0,0.72,grams,22.0,0.28205128205128205,grams,3.5,0.175,grams,0.0,,grams,35.0,0.11666666666666667,milligrams,0.0,0.0,milligrams,0.0,0.0,microgram,40.0,0.03076923076923077,milligrams,2.0,0.1111111111111111,milligrams,0.0,0.0,milligrams,160.0,0.03404255319148936,milligrams,360.0,0.1565217391304348,milligrams,0.0,0.0,milligrams,"Ingredients: Sugar, Bleached Enriched Flour (wheat Flour, Malted Barley Flour, Niacin, Iron, Thiamin Mononitrate, Riboflavin, Folic Acid), Soybean Oil, Water, Blueberries, Eggs, Glycerine, Contains 2% Or Less: Corn Syrup, Modified Food Starch, Non Fat Dry Milk, Leavening (sodium Acid Pyrophosphate, Baking Soda, Monocalcium Phosphate), Salt, Natural Flavors, Preservatives (sodium Propionate And Potassium Sorbate), Xanthan Gum, Corn Starch."
200162,Hot Chocolate (Small),"Beverages, McCafé","Soy, Milk",2385,370.0,,Cal.,120.0,,Cal.,1560.0,,kilojoules,11.0,0.22,grams,52.0,0.1890909090909091,grams,1.0,0.03571428571428571,grams,48.0,,grams,3.0,0.06,grams,14.0,0.1794871794871795,grams,8.0,0.4,grams,0.0,,grams,40.0,0.13333333333333333,milligrams,0.0,0.0,milligrams,4.0,0.2,microgram,380.0,0.2923076923076923,milligrams,0.5,0.027777777777777776,milligrams,270.0,0.216,milligrams,470.0,0.1,milligrams,170.0,0.07391304347826087,milligrams,0.0,0.0,milligrams,"Ingredients: Milk, Vitamin D3 Added. Contains: Milk, Chocolate Syrup Ingredients: Sugar, Water, Chocolate Liquor, Caramel Color, Contains 2% Or Less: Natural Flavors, Vanilla Extract, Salt, Gellan Gum, Citric Acid, Potassium Sorbate (preservative). Contains: Milk, Soy., Whipped Light Cream Ingredients: Cream, Nonfat Milk, Liquid Sugar, Contains 2% Or Less: Mono And Diglycerides, Natural Flavors, Carrageenan. Whipping Propellant (nitrous Oxide). Contains: Milk., Chocolate Drizzle Ingredients: Corn Syrup, Dextrose, Water, Sugar, Glycerin, Hydrogenated Coconut Oil, Cocoa (processed With Alkali), Modified Food Starch, Nonfat Milk, Natural Flavors, Salt, Gellan Gum, Disodium Phosphate, Potassium Sorbate (preservative), Soy Lecithin."
200223,Iced French Vanilla Latte (Small),McCafé,Milk,185,190.0,,Cal.,60.0,,Cal.,810.0,,kilojoules,7.0,0.14,grams,28.0,0.10181818181818182,grams,0.0,0.0,grams,26.0,,grams,17.0,0.34,grams,6.0,0.07692307692307693,grams,3.5,0.175,grams,0.0,,grams,20.0,0.06666666666666667,milligrams,0.0,0.0,milligrams,2.0,0.1,microgram,220.0,0.16923076923076924,milligrams,0.0,0.0,milligrams,160.0,0.128,milligrams,260.0,0.05531914893617021,milligrams,85.0,0.03695652173913044,milligrams,130.0,0.325,milligrams,
203109,Iced Caramel Macchiato (Large),McCafé,Milk,2746,370.0,,Cal.,90.0,,Cal.,1530.0,,kilojoules,11.0,0.22,grams,58.0,0.2109090909090909,grams,0.0,0.0,grams,53.0,,grams,0.0,0.0,grams,10.0,0.1282051282051282,grams,6.0,0.3,grams,0.0,,grams,30.0,0.1,milligrams,0.0,0.0,milligrams,4.0,0.2,microgram,410.0,0.3153846153846154,milligrams,0.0,0.0,milligrams,250.0,0.2,milligrams,510.0,0.10851063829787234,milligrams,490.0,0.21304347826086956,milligrams,50.0,0.125,milligrams,"Ingredients: Milk, Vitamin D3 Added. Contains: Milk., Ice Ingredients: Ice., Caramel Syrup Ingredients: Sugar, Sweetened Condensed Skim Milk (milk, Sugar), Water, Corn Syrup, Natural Flavors, Brown Sugar, Propylene Glycol, Sea Salt, Disodium Phosphate, Potassium Sorbate (preservative). Contains: Milk., Water Ingredients: Water., Espresso Ingredients: Espresso., Caramel Drizzle Ingredients: Corn Syrup, Sweetened Condensed Milk (milk, Sugar), Sugar, Water, Butter (cream, Salt, Natural Flavor), Salt, Pectin, Disodium Phosphate, Natural Flavor, Caramel Color, Potassium Sorbate (preservative)."
200335,Iced Caramel Latte (Large),McCafé,Milk,385,330.0,,Cal.,80.0,,Cal.,1400.0,,kilojoules,10.0,0.2,grams,54.0,0.19636363636363635,grams,0.0,0.0,grams,50.0,,grams,0.0,0.0,grams,9.0,0.11538461538461539,grams,5.0,0.25,grams,0.0,,grams,30.0,0.1,milligrams,0.0,0.0,milligrams,4.0,0.2,microgram,380.0,0.2923076923076923,milligrams,0.0,0.0,milligrams,220.0,0.176,milligrams,470.0,0.1,milligrams,470.0,0.20434782608695654,milligrams,50.0,0.125,milligrams,"Ingredients: Milk, Vitamin D3 Added. Contains: Milk., Ice Ingredients: Ice., Caramel Syrup Ingredients: Sugar, Sweetened Condensed Skim Milk (milk, Sugar), Water, Corn Syrup, Natural Flavors, Brown Sugar, Propylene Glycol, Sea Salt, Disodium Phosphate, Potassium Sorbate (preservative)."
200598,Iced Coffee Hazelnut (Large),,Milk,1229,240.0,,Cal.,80.0,,Cal.,,,,3.0,0.06,grams,41.0,0.14909090909090908,grams,0.0,0.0,grams,34.0,,grams,,,,9.0,0.11538461538461539,grams,6.0,0.3,grams,0.0,,grams,35.0,0.11666666666666667,milligrams,0.0,0.0,milligrams,0.0,0.0,microgram,70.0,0.05384615384615385,milligrams,0.0,0.0,milligrams,60.0,0.048,milligrams,300.0,0.06382978723404255,milligrams,90.0,0.0391304347826087,milligrams,180.0,0.45,No unit of measurement,"Ingredients: Brewed Coffee, Ice Ingredients: Ice., Hazelnut Syrup Ingredients: Water, Sugar, Fructose, Propylene Glycol, Natural Flavor, Potassium Sorbate (preservative), Citric Acid, Caramel Color, Malic Acid., Light Cream Ingredients: Milk, Cream, Sodium Phosphate, Datem, Sodium Stearoyl Lactylate, Sodium Citrate, Carrageenan."
200599,Iced Coffee Hazelnut (Medium),,Milk,1219,170.0,,Cal.,60.0,,Cal.,,,,2.0,0.04,grams,28.0,0.10181818181818182,grams,0.0,0.0,grams,23.0,,grams,,,,7.0,0.08974358974358974,grams,4.5,0.225,grams,0.0,,grams,25.0,0.08333333333333333,milligrams,0.0,0.0,milligrams,0.0,0.0,microgram,50.0,0.038461538461538464,milligrams,0.0,0.0,milligrams,45.0,0.036,milligrams,220.0,0.04680851063829787,milligrams,70.0,0.030434782608695653,milligrams,130.0,0.325,No unit of measurement,"Ingredients: Brewed Coffee, Ice Ingredients: Ice., Light Cream Ingredients: Milk, Cream, Sodium Phosphate, Datem, Sodium Stearoyl Lactylate, Sodium Citrate, Carrageenan."
202371,Espresso Americano Coffee (Large),McCafé,,1319,0.0,,Cal.,0.0,,Cal.,20.0,,kilojoules,0.0,0.0,grams,1.0,0.0036363636363636364,grams,0.0,0.0,grams,0.0,,grams,0.0,0.0,grams,0.0,0.0,grams,0.0,0.0,grams,0.0,,grams,0.0,0.0,milligrams,0.0,0.0,milligrams,0.0,0.0,microgram,15.0,0.011538461538461539,milligrams,0.0,0.0,milligrams,0.0,0.0,milligrams,110.0,0.023404255319148935,milligrams,15.0,0.006521739130434782,milligrams,75.0,0.1875,milligrams,"Ingredients: Water., Espresso Ingredients: Espresso.."
200370,Fruit & Maple Oatmeal,"Breakfast, ADB Muffin, ADB Biscuit, All Day Breakfast",Milk,99999998,310.0,,Cal.,35.0,,Cal.,,,,6.0,0.12,grams,62.0,0.22545454545454546,grams,5.0,0.17857142857142858,grams,33.0,,grams,,,,4.0,0.05128205128205128,grams,1.5,0.075,grams,0.0,,grams,5.0,0.016666666666666666,milligrams,0.0,0.0,milligrams,0.0,0.0,microgram,90.0,0.06923076923076923,milligrams,1.5,0.08333333333333333,milligrams,8.0,0.0064,milligrams,190.0,0.04042553191489362,milligrams,140.0,0.06086956521739131,milligrams,0.0,0.0,No unit of measurement,
200641,Diet Coke (Large),"Beverages, Meals-Change Drinks",,653,0.0,,Cal.,0.0,,Cal.,,,,0.0,0.0,grams,1.0,0.0036363636363636364,grams,0.0,0.0,grams,0.0,,grams,,,,0.0,0.0,grams,0.0,0.0,grams,0.0,,grams,0.0,0.0,milligrams,0.0,0.0,milligrams,0.0,0.0,microgram,0.0,0.0,milligrams,0.0,0.0,milligrams,0.0,0.0,milligrams,0.0,0.0,milligrams,20.0,0.008695652173913044,milligrams,0.0,0.0,No unit of measurement,"Ingredients: Carbonated Water, Caramel Color, Phosphoric Acid, Sodium Saccharin, Potassium Benzoate (to Protect Taste), Natural Flavors, Citric Acid, Caffeine, Potassium Citrate, Aspartame, Ice Ingredients: Ice.."
200644,Diet Dr Pepper (Large),Beverages,,3016,0.0,,Cal.,0.0,,Cal.,,,,0.0,0.0,grams,0.0,0.0,grams,0.0,0.0,grams,0.0,,grams,,,,0.0,0.0,grams,0.0,0.0,grams,0.0,,grams,0.0,0.0,milligrams,0.0,0.0,milligrams,0.0,0.0,microgram,4.0,0.003076923076923077,milligrams,0.0,0.0,milligrams,0.0,0.0,milligrams,0.0,0.0,milligrams,45.0,0.01956521739130435,milligrams,0.0,0.0,No unit of measurement,"Ingredients: Carbonated Water, Caramel Color, Phosphoric Acid, Aspartame, Sodium Citrate, Sodium Benzoate (preservative), Caffeine, Acesulfame Potassium, Sucralose, Natural And Artificial Flavors, Dimethylpolysiloxane., Ice Ingredients: Ice.."
200534,Mocha Caramel (Large),McCafé,"Soy, Milk",80035,420.0,,Cal.,130.0,,Cal.,1780.0,,kilojoules,12.0,0.24,grams,62.0,0.22545454545454546,grams,0.0,0.0,grams,56.0,,grams,37.0,0.74,grams,14.0,0.1794871794871795,grams,8.0,0.4,grams,0.0,,grams,45.0,0.15,milligrams,0.0,0.0,milligrams,4.0,0.2,microgram,420.0,0.3230769230769231,milligrams,0.0,0.0,milligrams,290.0,0.232,milligrams,530.0,0.1127659574468085,milligrams,320.0,0.1391304347826087,milligrams,65.0,0.1625,milligrams,"Ingredients: Milk, Vitamin D3 Added. Contains: Milk, Chocolate Caramel Syrup Ingredients: Sugar, Water, Fructose, Propylene Glycol, Caramel Color, Chocolate Liquor, Salt, Natural Flavor, High Fructose Corn Syrup, Gellan Gum, Potassium Sorbate (preservative), Steviol Glycosides, Citric Acid, Malic Acid. Contains: Milk, Soy., Water Ingredients: Water., Espresso Ingredients: Espresso., Whipped Light Cream Ingredients: Cream, Nonfat Milk, Liquid Sugar, Contains 2% Or Less: Mono And Diglycerides, Natural Flavors, Carrageenan. Whipping Propellant (nitrous Oxide). Contains: Milk., Caramel Drizzle Ingredients: Corn Syrup, Sweetened Condensed Milk (milk, Sugar), Sugar, Water, Butter (cream, Salt, Natural Flavor), Salt, Pectin, Disodium Phosphate, Natural Flavor, Caramel Color, Potassium Sorbate (preservative)."
200453,Latte (Large),McCafé,,80007,250.0,,Cal.,120.0,,Cal.,1050.0,,kilojoules,13.0,0.26,grams,20.0,0.07272727272727272,grams,0.0,0.0,grams,19.0,,grams,0.0,0.0,grams,13.0,0.16666666666666666,grams,8.0,0.4,grams,0.0,,grams,40.0,0.13333333333333333,milligrams,0.0,0.0,milligrams,6.0,0.3,microgram,460.0,0.35384615384615387,milligrams,0.0,0.0,milligrams,340.0,0.272,milligrams,530.0,0.1127659574468085,milligrams,180.0,0.0782608695652174,milligrams,60.0,0.15,milligrams,
200484,Latte (Medium),McCafé,,80006,190.0,,Cal.,90.0,,Cal.,810.0,,kilojoules,10.0,0.2,grams,15.0,0.05454545454545454,grams,0.0,0.0,grams,15.0,,grams,0.0,0.0,grams,10.0,0.1282051282051282,grams,6.0,0.3,grams,0.0,,grams,30.0,0.1,milligrams,0.0,0.0,milligrams,4.0,0.2,microgram,350.0,0.2692307692307692,milligrams,0.0,0.0,milligrams,260.0,0.208,milligrams,410.0,0.08723404255319149,milligrams,135.0,0.058695652173913045,milligrams,55.0,0.1375,milligrams,"Ingredients: Milk, Vitamin D3 Added."
